TIC,toi,toi_tess_disp,toi_tfopwg_disp,toi_period
73729607,7450.01,,APC,0.7938732
259381479,7451.01,,PC,3.9461778
327249454,7452.01,,PC,3.0493323
347944406,7453.01,,PC,8.3873861
130087198,7454.01,,PC,3.1733972
196351790,7455.01,,PC,13.2026423
158933249,7456.01,,KP,
272840455,7457.01,,KP,6.8733768
169081296,7458.01,,KP,16.2385246
417829948,7459.01,,PC,8.9511797
167418903,746.01,,PC,10.9803114
159303995,7460.01,,PC,46.1578388
271052158,7461.01,,KP,5.9605542
298897095,7462.01,,PC,2.6236518
274198407,7463.01,,KP,4.662632
251090642,7464.01,,PC,20.0417055
167804011,7465.01,,PC,6.2061962
229172128,7466.01,,PC,13.62285
319855425,7467.01,,PC,2.8766717
2621212,7468.01,,KP,
187309502,7469.01,,KP,3.5868547
64250123,7644.01,,PC,14.0580067
264691112,7645.01,,PC,4.7554244
232399986,7646.01,,PC,4.5638391
358340733,7647.01,,PC,3.958213
279909537,7648.01,,PC,2.6399819
300868410,7649.01,,PC,3.1455293
219401954,765.01,,FA,0.861484
10485639,7650.01,,PC,3.4253517
270711339,7651.01,,PC,1.4790072
10313047,7652.01,,PC,4.5549553
150429313,7653.01,,PC,11.0462788
300654938,7654.01,,PC,26.9701399
117885024,7655.01,,PC,35.0842983
265129950,7656.01,,PC,0.7386173
15445551,747.01,,KP,1.6827917
437444661,7470.01,,KP,17.9758603
46020827,7471.01,,KP,9.3911326
145368316,7472.01,,KP,1.6096874
187278212,7473.01,,KP,
50171060,7474.01,,KP,1.257813
376866659,7475.01,,CP,3.2527618
442530946,7476.01,,KP,3.7130279
126325985,7477.01,,KP,3.312816
11270200,7478.01,,KP,3.1432403
77202722,7479.01,,KP,3.3566052
104024556,748.01,,KP,2.0219583
71841620,7480.01,,KP,5.084334
431016234,7481.01,,PC,12.3832847
188500604,7482.01,,PC,5.8767209
284613259,7557.01,,APC,6.3548995
207334420,7558.01,,PC,4.1531567
234009062,7559.01,,PC,9.5366313
73649615,756.01,,CP,1.2392569
60520371,7560.01,,FP,2.1974264
317924729,7561.01,,PC,1.9989903
404970821,7562.01,,PC,13.2253756
71581518,7563.01,,PC,13.758531
318756174,7564.01,,PC,3.3799879
52555068,7565.01,,PC,2.6241681
251186192,7566.01,,PC,2.9538158
5370009,7567.01,,PC,5.8119593
234595543,7568.01,,PC,1.4893903
95415033,7569.01,,PC,5.672796
415084429,7657.01,,PC,3.8751672
22730066,7658.01,,PC,1.642501
142053623,7659.01,,PC,6.5570788
219698950,766.01,,KP,3.4464529
140938327,7660.01,,PC,6.5462823
88865512,7661.01,,PC,12.526776
5045948,7662.01,,PC,5.028696
88760990,7663.01,,PC,2.753152
456787558,7664.01,,PC,5.9441544
182992572,7665.01,,PC,24.303103
182992572,7665.02,,PC,9.0270152
130295375,7666.01,,PC,5.0145963
299801675,7667.01,,PC,16.9537015
2093349,7668.01,,PC,16.2816997
148273668,7669.01,,PC,13.1852332
76835246,7483.01,,PC,0.5127744
68952448,7484.01,,KP,4.6144478
441122551,7485.01,,PC,3.3870505
336732544,7486.01,,KP,3.2771118
301258470,7487.01,,KP,12.4563692
128168083,7488.01,,PC,3.9072366
262016897,7489.01,,PC,15.1458746
5868998,749.01,,APC,0.63554
250977648,7490.01,,KP,4.6080854
119262291,7491.01,,KP,4.1747143
102068384,7492.01,,KP,2.5001361
12611594,7493.01,,KP,1.9155258
111778581,7494.01,,PC,11.4212059
377240984,7495.01,,PC,11.5843559
96847781,7496.01,,KP,3.5841
130924120,757.01,,CP,17.4682298
172463434,7570.01,,PC,11.8106694
261944532,7571.01,,PC,5.2456808
237664324,7572.01,,APC,11.4961458
153696322,7573.01,,APC,0.7014613
159084486,7574.01,,PC,4.4802689
393412295,7575.01,,PC,13.2442861
206947218,7576.01,,PC,3.9531681
12090836,7577.01,,PC,3.1969894
125260728,7578.01,,APC,5.3603536
95512789,7579.01,,PC,2.3277044
131081852,758.01,,FP,13.2735914
143168991,7580.01,,PC,19.5099226
143168991,7580.02,,PC,5.9284809
229047362,767.01,,KP,3.764873
176604975,7670.01,,PC,10.4865505
140190514,7671.01,,PC,6.4287928
107779737,7672.01,,PC,1.0272009
25154148,7673.01,,PC,27.4839254
458615187,7674.01,,PC,3.8831272
289114603,7675.01,,PC,8.1761677
452973397,7676.01,,FP,1.9518831
349677805,7677.01,,PC,11.9096401
284586930,7678.01,,PC,1.6571231
114011911,7679.01,,PC,5.2484099
229811538,768.01,,APC,11.5294381
334380435,7680.01,,PC,13.3040542
59537824,7681.01,,PC,1.6498042
159671133,7682.01,,PC,1.3409758
441422655,7683.01,,KP,1.5435057
130633912,7497.01,,KP,5.2913602
441012828,7498.01,,PC,2.789278
301031110,7499.01,,KP,3.8304162
14614418,750.01,,KP,0.8378453
154796579,7500.01,,PC,7.4647583
271898990,7501.01,,KP,1.747633
169504920,7502.01,,KP,3.1052319
11439959,7503.01,,KP,3.6188769
110795273,7504.01,,PC,9.4715404
110795273,7504.02,,PC,4.4443069
55871761,7505.01,,FP,3.8618241
270204383,7506.01,,PC,3.3335134
397231954,7507.01,,PC,17.280857
327302178,7508.01,,PC,1.0065503
355058141,7509.01,,PC,0.7105047
143168991,7580.03,,PC,12.2971298
350934357,7581.01,,PC,226.2820777
142914189,7582.01,,PC,7.6324317
110110529,7583.01,,PC,0.7180306
57047535,7584.01,,PC,18.6883288
100474173,7585.01,,PC,8.933107
142711195,7586.01,,PC,10.449811
294668702,7587.01,,PC,36.9078303
279154795,7588.01,,PC,4.1835297
452837676,7589.01,,PC,1.4866436
152147232,759.01,,APC,4.2135662
148322608,7590.01,,PC,7.3364117
55967712,7591.01,,PC,14.2288072
267834862,7592.01,,PC,18.0214321
115942852,7684.01,,PC,3.2129849
33945661,7685.01,,PC,3.4828151
273861354,7686.01,,PC,14.0016382
51992761,7687.01,,PC,14.5421415
80429950,7688.01,,PC,2.5395614
12999193,7689.01,,PC,1.4826121
248075138,769.01,,KP,4.9816784
410774020,7690.01,,PC,37.3522191
47762924,7691.01,,PC,2.7045293
207463446,7692.01,,PC,19.6869936
341872729,7693.01,,PC,32.6045634
199572211,7694.01,,PC,13.6715652
319482278,7695.01,,PC,7.2728976
327996774,7696.01,,PC,2.5824371
29848696,7697.01,,PC,2.5354573
14661418,751.01,,KP,4.722816
118798035,7510.01,,CP,11.5317273
118798035,7510.02,,CP,22.5709991
118798035,7510.03,,CP,48.8621728
146364192,7511.01,,KP,2.3691651
380255458,7512.01,,KP,6.569208
56815340,7513.01,,KP,9.5802888
56815340,7513.02,,KP,1221.2709773
187495749,7514.01,,PC,1.8460559
317882327,7515.01,,PC,3.5881072
431871952,7516.01,,PC,6.2494565
461547946,7517.01,,PC,10.3067866
368184695,7518.01,,PC,6.4856471
156678143,7519.01,,FP,7.2585779
238394308,7593.01,,PC,34.3299701
308692360,7594.01,,PC,9.9892115
54272884,7595.01,,PC,15.482117
47248224,7596.01,,PC,5.5378585
167337562,7597.01,,PC,50.6660684
185620819,7598.01,,PC,13.3173115
142757891,7599.01,,APC,2.3428516
162362398,760.01,,APC,12.3396368
350230694,7600.01,,PC,8.0105138
111741396,7601.01,,PC,6.7230209
156716001,7602.01,,PC,10.2977881
26046851,7603.01,,PC,6.6802856
405255920,7604.01,,PC,9.0409947
393626873,7605.01,,FP,2.5139682
241577487,7698.01,,PC,4.5701356
241577487,7698.02,,PC,14.7157672
241577487,7698.03,,PC,1.2377157
358289302,7699.01,,PC,27.4713051
248111245,770.01,,KP,4.6370479
164695417,7700.01,,PC,3.5907717
122522333,7701.01,,PC,20.6126718
25030847,7702.01,,PC,9.0663359
88507544,7703.01,,PC,2.1523127
138733600,7704.01,,PC,3.3434739
70514245,7705.01,,PC,4.0477821
25004866,7706.01,,PC,21.7201348
123365281,7707.01,,PC,2.6103949
321011198,7708.01,,PC,7.4163881
399789568,7709.01,,PC,20.9202791
61538902,752.01,,KP,5.7481323
456130294,7520.01,,APC,10.2461099
316138059,7521.01,,PC,0.8618404
459021929,7522.01,,PC,21.7262508
238959233,7523.01,,PC,4.6612817
366564164,7524.01,,PC,7.5243992
367710318,7525.01,,PC,1.718454
141524447,7526.01,,PC,33.0179222
187495621,7527.01,,FP,3.2662137
252851803,7528.01,,PC,4.9826868
117174065,7529.01,,PC,16.6036329
61988212,753.01,,APC,0.555255
318491006,7530.01,,PC,5.1818499
117772549,7531.01,,PC,7.8764851
63735024,7606.01,,PC,4.8870585
306772292,7607.01,,PC,13.8672643
177033137,7608.01,,PC,26.663112
108748840,7609.01,,PC,3.1952201
165317334,761.01,,PC,10.5557332
165317334,761.02,,PC,1.8320863
121341000,7610.01,,PC,22.1441161
231451287,7611.01,,PC,16.8812736
289481977,7612.01,,PC,10.8739662
409796937,7613.01,,APC,6.3162561
132766482,7614.01,,PC,21.7456169
348899056,7615.01,,PC,2.1670093
285212983,7616.01,,APC,1.9622504
385796857,7617.01,,PC,3.933506
277634430,771.01,,CP,2.3260077
261746870,7710.01,,PC,3.8458539
1309019,7711.01,,,3.2425265
264460009,7712.01,,PC,3.0925618
77287067,7713.01,,,4.0764373
423785115,7714.01,,PC,24.7349922
200001699,7715.01,,PC,0.3236317
200001699,7715.02,,PC,6.8896201
46432937,7716.01,,KP,1.4404544
317132251,7717.01,,PC,25.2087445
37348844,7718.01,,KP,0.7668221
1333933,7719.01,,KP,3.2757945
286864983,772.01,,PC,11.0163421
286864983,772.02,,PC,744.2007603
286864983,772.03,,PC,2.7912365
150271800,7532.01,,PC,11.4031046
63303430,7533.01,,PC,1.7518061
220621072,7534.01,,PC,14.0287826
60527976,7535.01,,PC,7.5811936
438298111,7536.01,,PC,3.3287841
231949697,7537.01,,PC,0.9072056
37075377,7538.01,,PC,28.2864647
72214252,7539.01,,PC,8.6001093
72985822,754.01,,PC,3.8639681
89014296,7540.01,,PC,1.4945574
59845928,7541.01,,PC,14.606276
206763148,7542.01,,FP,8.945272
235283051,7543.01,,PC,9.3137821
237405551,7544.01,,PC,4.8744903
54391400,7618.01,,PC,6.7722112
412386707,7619.01,,PC,39.2959509
178709444,762.01,,CP,3.4716808
167165932,7620.01,,PC,145.1966742
130958848,7621.01,,PC,14.2391963
141279435,7622.01,,PC,40.8216519
279262080,7623.01,,PC,4.3507956
236817690,7624.01,,PC,16.7788188
298308533,7625.01,,PC,9.3966438
229605578,7626.01,,PC,5.0712059
431838716,7627.01,,PC,5.2813531
429123881,7628.01,,PC,4.0391331
414919755,7629.01,,PC,1.8202857
178819686,763.01,,CP,5.6057748
178819686,763.02,,CP,12.2772444
421184129,7720.01,,PC,8.0315366
163029327,7721.01,,PC,2.5639669
334981118,7722.01,,PC,5.5902105
162093661,7723.01,,PC,6.3340388
77552382,7724.01,,PC,3.5102641
19269186,7725.01,,PC,0.9621292
289819148,7726.01,,PC,7.6621403
386563408,7727.01,,PC,2.5766418
52024670,7728.01,,PC,4.3739988
79936069,7729.01,,PC,13.6161353
286865921,773.01,,KP,4.971298
78010250,7730.01,,PC,2.7875862
455279465,7731.01,,PC,3.2874829
44566945,7732.01,,PC,1.5925045
296882354,7733.01,,PC,1.1838811
283094471,7545.01,,PC,11.9039356
410449566,7546.01,,PC,9.6414086
358111035,7547.01,,PC,22.0089343
234187289,7548.01,,PC,5.1836578
72212948,7549.01,,APC,2.1610101
73228647,755.01,,CP,2.5404679
73228647,755.02,,KP,6.7418796
220599411,7550.01,,CP,4.9843963
178739678,7551.01,,APC,17.5945149
235057120,7552.01,,PC,13.1742812
10487354,7553.01,,PC,2.4971198
322818151,7554.01,,PC,2.2948595
307036187,7555.01,,PC,2.8404588
232131043,7556.01,,PC,11.1035428
391090520,7630.01,,PC,1.8307981
357956179,7631.01,,PC,15.6862385
434373518,7632.01,,PC,19.227477
234603808,7633.01,,PC,3.6746814
124183167,7634.01,,PC,2.2807843
67196266,7635.01,,PC,7.6516944
97715482,7636.01,,PC,3.4291124
53596439,7637.01,,PC,5.916282
120540061,7638.01,,PC,1.522851
270471727,7639.01,,PC,10.4562977
181159386,764.01,,APC,5.6316663
317801157,7640.01,,PC,7.00637
148106497,7641.01,,PC,10.1083877
64334960,7642.01,,PC,3.6822842
265078278,7643.01,,PC,4.0521479
32046665,6796.01,,PC,3.7871416
164249928,6797.01,,APC,0.9898852
290403522,6798.01,,PC,22.3751134
387295547,6799.01,,PC,0.664786
335499997,680.01,,APC,0.433569
254174907,6800.01,,PC,4.1518071
90935995,6801.01,,PC,1.2245052
262470965,6802.01,,APC,1.1079142
166495921,6803.01,,PC,3.3522572
100264497,6804.01,,PC,3.7724643
112989868,6805.01,,APC,1.040425
144327080,6806.01,,APC,23.2490769
441076258,6807.01,,PC,6.6210878
261680542,6808.01,,PC,3.0449187
29821723,6809.01,,PC,2.6855972
410450228,681.01,,FP,15.7785031
214515989,6810.01,,PC,11.3498282
129711632,6811.01,,PC,1.1602698
418184767,6923.01,,PC,6.7274903
91777086,6924.01,,PC,91.9283414
57147191,6925.01,,PC,5.9785287
76731445,6926.01,,PC,8.2864221
67349298,6927.01,,PC,4.3427321
45376816,6928.01,,PC,3.8978437
49524528,6929.01,,PC,719.5740937
458589703,693.01,,FA,
462507821,6930.01,,PC,7.2218817
307375528,6931.01,,PC,2.2183625
63307816,6932.01,,PC,8.9533044
78290597,6933.01,,PC,9.765482
19560484,6934.01,,PC,2.8398671
270048796,6935.01,,PC,1.763034
63082902,6936.01,,PC,10.298566
294434193,6937.01,,PC,1.3809769
114600571,6938.01,,PC,4.8789974
88929544,6939.01,,PC,1.9207699
55383975,694.01,,FP,48.0511988
57299130,7043.01,,PC,17.3840061
263723967,7044.01,,PC,15.9669794
21720215,7045.01,,PC,2.2775983
201899356,7046.01,,PC,3.1084574
31142436,7047.01,,PC,5.2729668
235015217,7048.01,,PC,4.0863647
337217173,7049.01,,PC,40.3833862
391904697,705.01,,PC,47.0196372
50592053,7050.01,,PC,1.4182984
18574158,7051.01,,FP,4.9131459
22038430,7052.01,,PC,2.8862017
329821992,7053.01,,PC,2.8637988
62676654,7054.01,,PC,14.7595601
167227214,7055.01,,KP,3.1290476
110178537,7056.01,,KP,2.993282
325670253,7057.01,,KP,3.3777419
317520667,7058.01,,KP,2.4651801
275248683,717.01,,FP,0.53079
63100069,7170.01,,PC,1.917096
420191136,7171.01,,PC,23.5367004
302173245,7172.01,,PC,2.7547949
268727719,7173.01,,FP,0.6257352
25472026,7174.01,,PC,4.2422767
26999884,7175.01,,PC,2.9944941
44161614,7176.01,,PC,
51768374,7177.01,,PC,6.8434236
419877797,7178.01,,PC,5.2169076
196201652,7179.01,,PC,2.7384363
150247134,718.01,,FA,12.8650769
314992600,7180.01,,PC,3.2607791
419878733,7181.01,,PC,5.1794403
408469564,7182.01,,CP,14.7126653
422159302,7183.01,,FP,10.5739387
426956677,7184.01,,PC,1.1976555
77490011,7185.01,,PC,2.6881318
92443533,6812.01,,PC,12.6357243
364267778,6813.01,,PC,2.3557153
211352962,6814.01,,PC,0.7941828
233964924,6815.01,,PC,17.9217736
278525028,6816.01,,PC,10.9267866
402027382,6817.01,,PC,3.1998039
281666033,6818.01,,PC,10.1956949
327917279,6819.01,,PC,8.5467163
429304876,682.01,,CP,6.8392388
350821320,6820.01,,PC,2.014214
197643976,6821.01,,KP,3.535713
261679541,6822.01,,PC,2.7492112
259884973,6823.01,,PC,2.8411187
197642926,6824.01,,PC,5.407469
197598125,6825.01,,PC,16.4547455
55450156,6826.01,,PC,6.4375108
302453291,6827.01,,PC,4.4738444
278666476,6828.01,,PC,3.4894537
469967533,6829.01,,PC,23.842
421006834,6940.01,,PC,0.3052608
74389253,6941.01,,PC,2.9371797
238506223,6942.01,,PC,11.2320736
262137985,6943.01,,PC,5.6906792
421005422,6944.01,,PC,12.3027503
392022763,6945.01,,PC,14.8547783
14435301,6946.01,,PC,13.2272686
457039843,6947.01,,PC,6.5202038
438329568,6948.01,,APC,5.4911822
45905504,6949.01,,PC,3.2232502
55559618,695.01,,PC,21.3764237
165965790,6950.01,,PC,2.0478359
83180637,6951.01,,PC,3.7279887
400466395,6952.01,,FP,5.1391542
70435923,6953.01,,APC,0.8204734
443607377,6954.01,,PC,4.0207557
81963214,6955.01,,PC,5.1185703
294350792,6956.01,,PC,12.3900547
30853990,6957.01,,PC,160.6760208
104866616,7059.01,,KP,4.4626647
219345200,706.01,,PC,719.0381327
469810663,7060.01,,PC,5.8496819
469810663,7060.02,,PC,1064.700399
244089109,7061.01,,KP,2.1376682
23961340,7062.01,,PC,10.5137924
248769312,7063.01,,PC,3.7570477
376867898,7064.01,,PC,61.5555962
383723559,7065.01,,FP,2.6667526
405010127,7066.01,,KP,13.2341261
139158696,7067.01,,KP,15.3573522
137685450,7068.01,,KP,
160428500,7069.01,,PC,8.7201675
167342439,707.01,,PC,52.7992033
167342439,707.02,,PC,17.4757465
289218489,7070.01,,PC,4.4563756
14203588,7071.01,,PC,5.5334128
124895104,7186.01,,PC,1.7024504
350064389,7187.01,,PC,2.1570981
317849098,7188.01,,PC,4.773664
18885659,7189.01,,CP,2.8890956
184952758,719.01,,FP,4.109953
277499689,7190.01,,PC,4.1223508
364007087,7191.01,,PC,5.6604695
123234747,7192.01,,PC,16.3425332
325086150,7193.01,,FP,5.4934218
24499407,7194.01,,PC,4.167309
62682198,7195.01,,PC,3.8242663
39464158,7196.01,,PC,2.7998534
415377888,7197.01,,PC,2.5122863
317170536,7198.01,,PC,4.2271814
310586478,7199.01,,PC,3.1540886
131419878,720.01,,FP,3.16043
205044976,7200.01,,PC,5.0660693
159893748,7201.01,,PC,7.2229767
116262653,7202.01,,PC,7.7600907
44388479,7203.01,,PC,5.7351935
437248515,683.01,,KP,3.4058895
29430403,6830.01,,PC,1.8778647
380884709,6831.01,,PC,57.1050077
8995204,6832.01,,PC,5.1392756
4610830,6833.01,,KP,8.2616616
49735922,6834.01,,KP,6.3392677
301235044,6835.01,,KP,0.2803246
422618449,6836.01,,KP,9.100412
262584907,6837.01,,PC,0.9494413
278892590,6838.01,,KP,1.5109447
126982911,6839.01,,PC,2.9944742
462162948,684.01,,PC,19.8507621
380886534,6840.01,,PC,8.9000334
257467784,6841.01,,PC,13.9285074
58858008,6842.01,,PC,5.3920955
369474541,6843.01,,PC,5.4977872
311086350,6844.01,,PC,3.8068712
219108677,6958.01,,PC,5.9815745
230013442,6959.01,,PC,3.1381914
77156829,696.01,,CP,0.8602406
77156829,696.02,,CP,3.6942604
77156829,696.03,,CP,4.9652069
204496071,6960.01,,APC,1.3059494
404715325,6961.01,,PC,17.2367433
435339558,6962.01,,KP,21.9903619
56658270,6963.01,,CP,8.8349261
243208884,6964.01,,PC,4.7645838
80224448,6965.01,,PC,5.9693397
80224448,6965.02,,PC,28.0693949
243030574,6966.01,,PC,2.1659522
27635334,6967.01,,KP,4.7335575
121990418,6968.01,,PC,2.3475051
298658399,7072.01,,PC,0.8118915
276922692,7073.01,,PC,13.1689848
138609069,7074.01,,PC,4.6504794
66266024,7075.01,,PC,2.8120379
138225319,7076.01,,PC,3.4747684
188814758,7077.01,,PC,6.403011
233266582,7078.01,,PC,6.3962557
287191183,7079.01,,APC,12.1252851
391821647,708.01,,FP,1.995837
366725641,7080.01,,PC,36.6892187
142385671,7081.01,,PC,12.7617794
22740615,7082.01,,PC,2.253174
286923515,7083.01,,PC,7.6253466
165337974,7084.01,,PC,21.8153374
364571121,7085.01,,APC,2.202258
199289712,7086.01,,FP,1.0092447
233266797,7087.01,,PC,7.9039906
274411493,7088.01,,APC,7.1554749
195933415,7089.01,,PC,1.5852089
71083829,7204.01,,PC,3.8080897
345009464,7205.01,,PC,3.4844157
120313529,7206.01,,PC,3.5689392
342276668,7207.01,,PC,12.0080349
388371132,7208.01,,PC,3.6366231
425706173,7209.01,,PC,2.6343177
38571020,721.01,,PC,12.2877122
466928064,7210.01,,PC,2.2609143
374800835,7211.01,,PC,10.548504
377253700,7212.01,,PC,75.6979471
336264393,7213.01,,PC,36.9870862
251803342,7214.01,,PC,8.9093753
23912656,7215.01,,PC,2.7705702
69436501,7216.01,,PC,3.1243759
151760597,7217.01,,PC,3.9859545
279331929,7218.01,,PC,4.9030173
242674266,7219.01,,PC,2.9069573
38509907,722.01,,PC,15.3004892
344416349,7220.01,,FP,7.8365317
399571743,6845.01,,PC,4.7443604
254296853,6846.01,,PC,3.334884
150063444,6847.01,,PC,1.3939452
230982415,6848.01,,PC,7.5954765
434100688,6849.01,,FP,1825.048364
281731203,685.01,,KP,11.6332127
9166136,6850.01,,PC,6.0803777
350861689,6851.01,,PC,12.0101118
166671025,6852.01,,PC,16.7382238
197808753,6853.01,,PC,10.636983
55363630,6854.01,,APC,2.7663479
274017513,6855.01,,PC,26.3333899
254301731,6856.01,,PC,0.6541517
281596890,6857.01,,PC,10.0512067
201254754,6858.01,,PC,3.3024845
237909527,6859.01,,PC,9.6804752
339857675,686.01,,PC,3.5137609
36646052,6860.01,,PC,0.6183488
17129975,6969.01,,FP,1.5142292
17129975,6969.02,,PC,4.5565614
77253676,697.01,,APC,8.6078603
271749758,6970.01,,KP,11.714447
354031707,6971.01,,PC,4.1866989
219824470,6972.01,,PC,5.4809114
427765233,6973.01,,PC,31.6527509
348684814,6974.01,,PC,7.7517707
158381418,6975.01,,APC,2.1449013
5972036,6976.01,,PC,1.7346044
436575927,6977.01,,KP,5.0957983
320847025,6978.01,,PC,9.1258136
26078330,6979.01,,KP,8.754708
141527579,698.01,,PC,15.0867738
422912527,6980.01,,PC,
443823169,6981.01,,PC,425.4506963
113921235,6982.01,,CP,59.8473992
396720998,709.01,,APC,32.3766006
396720998,709.02,,PC,777.0516742
166178400,7090.01,,PC,60.6825768
296327387,7091.01,,PC,4.8510805
195483731,7092.01,,PC,1.102219
62867537,7093.01,,APC,2.8371938
452864692,7094.01,,PC,2.1125062
395214388,7095.01,,PC,4.6745746
199488690,7096.01,,PC,3.3505745
293949992,7097.01,,PC,4.1560086
313922260,7098.01,,PC,1.3821651
430415564,7099.01,,PC,4.4264918
309402106,710.01,,FP,216.24584
325765282,7100.01,,PC,7.4156006
444209952,7101.01,,PC,1.8471592
469523613,7102.01,,PC,1.1838059
197604890,7103.01,,PC,5.3590843
371579161,7104.01,,FP,2.2215349
417564823,7105.01,,PC,17.0548288
110828766,7221.01,,PC,1.6233128
466890210,7222.01,,PC,5.1869453
157808355,7223.01,,PC,5.3384038
466966249,7224.01,,PC,5.5698339
209320688,7225.01,,PC,9.7461668
350268913,7226.01,,PC,3.5191197
287948915,7227.01,,PC,2.3593338
397653875,7228.01,,PC,2.9324083
363040636,7229.01,,PC,16.7880823
177077336,723.01,,PC,1.4178609
238239232,7230.01,,PC,4.3041912
89362689,7231.01,,PC,11.0658881
282113152,7232.01,,PC,3.3221412
394924803,7233.01,,PC,3.8413801
418629890,7234.01,,PC,3.4202745
20607624,7235.01,,PC,3.4940194
374521355,7236.01,,PC,4.626302
439598736,7237.01,,PC,5.7694396
251743761,7238.01,,PC,3.930467
383364626,7239.01,,PC,14.3938942
293267224,6861.01,,PC,3.7942532
408508003,6862.01,,PC,8.2241876
419957314,6863.01,,PC,7.8407154
25959926,6864.01,,PC,15.5106583
405269313,6865.01,,PC,2.4465664
344224831,6866.01,,FP,8.0179256
405230669,6867.01,,PC,3.6810755
408506314,6868.01,,PC,3.4106422
28872266,6869.01,,PC,763.9701133
74534430,687.01,,PC,36.2995129
58726656,6870.01,,PC,6.6968572
426471754,6871.01,,PC,12.4652143
150096001,6872.01,,KP,11.0248821
67395329,6873.01,,PC,18.8204255
4426490,6874.01,,FP,2.668957
403693870,6875.01,,PC,3.5245689
377024332,6876.01,,FP,15.1771428
365007485,6877.01,,KP,33.5920255
368628986,6983.01,,PC,31.1571613
83181153,6984.01,,KP,
59490344,6985.01,,PC,748.7146251
366302410,6986.01,,PC,1.2117417
21035365,6987.01,,PC,4.6017382
70897115,6988.01,,PC,13.414031
261141602,6989.01,,FP,1.4956727
149302744,699.01,,PC,14.8011377
149302744,699.02,,PC,33.6335925
149302744,699.03,,PC,672.6366236
353302490,6990.01,,PC,1.5829358
440562226,6991.01,,APC,0.9902419
259330386,6992.01,,PC,15.1389808
408656366,6993.01,,APC,0.3695622
55390413,6994.01,,FP,1.8819016
383829317,6995.01,,PC,9.9444971
41875043,6996.01,,FP,0.9602835
357858008,6997.01,,PC,16.179367
66545173,7106.01,,FP,2.7945508
237019002,7107.01,,PC,8.6145655
430406538,7108.01,,PC,2.4425105
430845815,7109.01,,PC,3.2396607
38510224,711.01,,PC,18.3841259
38510224,711.02,,PC,35.9432773
266488971,7110.01,,PC,8.8182594
200465781,7111.01,,PC,7.0634276
66286602,7112.01,,PC,3.424993
335624180,7113.01,,PC,4.6351977
365712006,7114.01,,FP,3.0436916
361944563,7115.01,,APC,0.8738186
325908483,7116.01,,PC,18.9438583
199676274,7117.01,,APC,8.8691255
286382849,7118.01,,PC,37.8016862
420383981,7119.01,,PC,2.5933417
150151262,712.01,,CP,9.5313801
150151262,712.02,,CP,51.6991905
150151262,712.03,,FA,53.746482
